Date,ECH,EWW,EWZ,GXG
2017-03-22,-0.1025349397458221,-0.006776894014871225,-0.002089835966359404,-0.5051881791179669
2017-03-23,-0.027996782106494335,0.001383810361440426,0.0004622782469530262,0.8553299930149476
2017-03-24,0.02958738569757452,0.0059924868172957935,0.0035608936778611993,3.283540328823107
2017-03-27,-0.05488752168663268,-0.006321408203561671,-0.002553555777076672,0.03251998157252147
2017-03-28,-0.03369139859542003,-0.0024329971829228033,-0.00271659188294351,0.05430588976020529
2017-03-29,-0.09425534542695457,0.001065718763171082,0.0026279474082644442,0.34220417957040494
2017-03-30,-0.07533068063351248,-0.00523039492373655,0.0019200560715859232,-0.44154789839032293
2017-03-31,-0.06695089053074542,0.0013419366060069765,-0.003523173560408998,-0.4526393487046129
2017-04-03,-0.07842204056618234,0.0005337327643526849,0.00015182545683442968,-0.4607821239229068
2017-04-04,-0.09104645043169385,-0.006805622226899716,-0.0004463615386136218,-0.19079887846898952
2017-04-05,-0.03837029987450345,-0.007280591922415893,0.0010598623570428165,-0.5128890799655708
2017-04-06,-0.011019194982580959,-0.002856430151293733,0.0007004687693436442,-0.19059923940194054
2017-04-07,-0.08091611714804027,0.0010182007962362515,-0.002141577262243419,-0.2161140942498174
2017-04-10,-0.03979897465746247,-0.007074075380637173,-0.003130866659132718,-0.28891661647521855
2017-04-11,-0.033981787226083686,-0.0053105896780563,-0.0031735409924874745,-0.48183395773381943
2017-04-12,-0.06616904546960187,-0.001771043508358879,-0.003111736883087942,-0.4384815003527023
2017-04-13,-0.07141759503282906,-0.0029025096690654256,0.0034886285178258886,-0.21440296943264747
2017-04-17,-0.05313184347836126,0.006528721939930191,0.0051482765829819295,-0.1365429572222727
2017-04-18,0.07065627873242428,-0.002065073584577647,-0.001182315761787572,-0.3561667580545394
2017-04-19,-0.017222438638811212,0.0019286412915041136,0.004835564359597646,0.1629074127923122
2017-04-20,-0.07804572165840115,0.0077512590788108415,-0.00297594325806557,0.40316084065838864
2017-04-21,-0.05349572345597299,-0.004534048978551852,-0.0025117040203605488,-0.11621776736448991
2017-04-24,-0.05517898583914527,0.010113997406979994,0.0064077184448809435,-0.46795624629611254
2017-04-25,-0.015440567639017272,-0.0038762776323953223,-0.004073712693164961,-0.4148446830938324
2017-04-26,-0.008632531816255305,-0.001186494375390873,-0.0008902053226900779,-0.08764380122215733
2017-04-27,0.0161618264147578,-0.0007198140223137233,-0.0023970436643504386,-0.029711744017513548
2017-04-28,-0.0552018395447067,0.0007153632805758602,-0.0009236478293213182,-0.17434878305281737
2017-05-01,-0.07452604987246923,0.009345925730302697,8.871375878459924e-05,0.011485558625849879
2017-05-02,-0.023061410743160524,-0.0023364623304281545,0.0007897679044019076,-0.4100414041170583
2017-05-03,-0.023749223206740912,0.010238133586320081,0.0009187228470566279,-0.3526122623962305
2017-05-04,-0.005242260997737212,0.0010437439696718523,0.003257661230562115,0.20170028072200563
2017-05-05,0.022553988137494572,0.010847504510511342,0.002721443842214629,2.6480662200219998
2017-05-08,-0.010678817510598754,0.00400633344494884,0.0007671776674574798,-0.4105364137999177
2017-05-09,-0.053340346622774946,0.0012105162584160115,0.0013190671434211358,-0.2143357110443018
2017-05-10,0.029530660479349102,0.0067040767988324436,0.0011210506916543167,-0.030697823250966077
2017-05-11,-0.0520210108162465,-0.007494354497912966,-0.0009924771244690367,0.04807362173130742
2017-05-12,0.015970249201089137,-0.0056045687012711565,-0.0008133918161963747,0.22301750836263975
2017-05-15,0.02523624654911954,0.005686597199925637,-0.001793347399979196,0.3411057187267865
2017-05-16,-0.06554038710108506,-0.00138814481139704,-0.0027431800296476294,-0.40440714646381826
2017-05-17,0.04964222792652917,0.009253826370000844,0.002329761909445497,0.35721231349653826
2017-05-18,-0.0016906851056159946,-0.0009447178913806011,0.0008851158664951651,-0.03223737668266487
2017-05-19,0.0496489085612392,0.007411468325423902,0.0011232311548214327,0.19024107293477652
2017-05-22,-0.05458190667818287,-0.004223782306753114,-0.0009280439678521939,-0.39809914753468273
2017-05-23,-0.059822752572215684,0.0011118714578947442,-0.0008326644604260015,-0.37236565965320456
2017-05-24,0.036558238635226774,0.01210495599867382,-0.0026546207280264953,-0.32243589094190594
2017-05-25,-0.0388565258836923,0.000994577046519658,-0.0027476014523666954,-0.3208135556134115
2017-05-26,-0.021447535521261028,0.006174952798331338,-0.0011191330346651518,0.039328213033726314
2017-05-30,-0.039244287645973625,0.009896710248739312,-0.0036444890836304787,-0.3774559941654866
2017-05-31,0.069055546770108,-0.002178323683768762,-0.0007089909477659953,-0.33103552372911665
2017-06-01,0.3289675612613793,-0.0004640865977856627,-0.0017444331251237025,1.209159731477092
2017-06-02,-0.016470042561459827,-0.00610047415800675,-0.003596654803518259,-0.3316559506852831
2017-06-05,-0.050625167590314546,0.00661865583153541,-0.0013273996697710925,-0.4083502657357145
2017-06-06,-0.03023419072538654,-0.0025771588821376042,-0.0007344181245942537,-0.17443073306854295
2017-06-07,-0.012729771752032368,-0.003395642494996174,-0.0030904173841092716,0.01635299898740931
2017-06-08,-0.04135046064566474,-0.0058627731406051915,-0.0025143123737108716,0.30843147103362945
2017-06-09,-0.03346481123176212,-0.007572840349287673,0.002932290207579373,-0.1325801633734536
2017-06-12,-0.02874457443317471,-0.002255784302446631,-0.0012314142891634524,-0.12151384203178364
2017-06-13,0.036667111335853764,-0.00449061510051641,-0.0027669813818912677,0.07948929248125704
2017-06-14,-0.03797763635298218,-0.0030122807030545672,-0.0009233816237282039,-0.14403708707023286
2017-06-15,-0.007207827554457506,-0.002006751776278822,0.0003995831053454883,-0.3826491218261654
2017-06-16,-0.04117302012013913,0.0013028583614898837,-0.0019190788161017529,-0.3387511890914676
2017-06-19,-0.054965324717294727,-0.0036953685013374504,-0.002515140416152807,-0.28906114153350726
2017-06-20,0.06219360445381131,0.006123991630632803,0.002521213917642997,0.5118381295795656
2017-06-21,0.01831353198507514,-0.003059377712961651,-0.0027115684215742145,1.3932999546034517
2017-06-22,-0.026262261424127905,0.01134242179445136,-0.0019230692815813285,0.4698350114582675
2017-06-23,-0.006099272080696958,0.006805234576573027,-0.0027062848217192853,-0.4630361689051906
2017-06-26,0.003277654959067653,0.0038266039161751575,0.006068965899124072,-0.46087236846600066
2017-06-27,0.051308302772056086,0.007634531175300723,0.0015303298555330398,-0.2583854619416629
2017-06-28,-0.006108202904153747,0.009912057361660145,0.002054283310322647,0.7101021742509755
2017-06-29,-0.03687642615194584,0.004378625643334083,-0.0019623069349607434,0.7502599071687447
2017-06-30,-0.03090936978079878,-0.0016590552245408115,0.00038463177454993496,0.19485481291393195
2017-07-03,-0.005063686694095455,-0.007901691162315188,0.0013180515186571962,-0.20500164517594693
2017-07-05,0.03710666852088765,-0.007811314084657924,-0.003186541809949385,-0.16306245028452684
2017-07-06,-0.015907892463446163,-0.0013046988912959457,-0.00016280891971457565,-0.26976537089803443
2017-07-07,-0.037419109910433825,0.004685210445754536,-0.001474937254649352,0.032387894109476185
2017-07-10,-0.018084508283104192,0.005965471068720907,0.0009396379139331174,0.22664358754498526
2017-07-11,-0.05622380861167496,-0.006595932509234711,0.001883613396344645,-0.37021899921764195
2017-07-12,0.03482971541543321,0.004384197609458938,0.0002880029392325775,0.18882159216301858
2017-07-13,0.018521894517818965,0.00043774094782220396,-0.0017979747010945526,-0.3946810805287595
2017-07-14,0.022137288678660404,0.002251277224687066,-0.0013144772328533133,0.8844405512481437
2017-07-17,-0.030990283548329486,-0.007554602111595588,-0.003032854010064918,-0.299851009289154
2017-07-18,0.12099005141388107,-0.007815093375033545,-0.0002810338597922942,0.13908016674127915
2017-07-19,-0.00520941423984179,-0.006323147161019727,-0.0032031953623780345,-0.19910804059290746
2017-07-20,-0.0551035121161774,-0.006750917758526022,-0.0014176712236853948,0.2694732741130012
2017-07-21,0.011615389009991236,-0.006902807998369465,0.0006743435231547546,-0.46530990329769156
2017-07-24,-0.045564580623878866,-0.005681737447757715,-0.0014916001833594908,1.274858595930216
2017-07-25,0.021045210724951476,-0.005673324693655928,-0.0026409803131313375,-0.09302445355890694
2017-07-26,0.09137176408276573,0.0014641112917782315,-0.0029806747628739034,-0.24842314369194382
2017-07-27,0.003965966381824553,0.005933210859931624,-0.0026997957047363466,-0.11021056961665461
2017-07-28,-0.03642910509900099,-0.007596633125250911,-0.00024100055188342698,0.6750811941556355
2017-07-31,-0.057159101929306344,-0.002078343211914807,0.0014411467059935144,-0.1792906166237288
2017-08-01,-0.05809007674070607,-0.0076962081062186,-0.0008371889826897885,0.3246632003405393
2017-08-02,-0.05504554586361434,-0.0043327387146592745,-0.0003074939346779502,-0.5297491484459187
2017-08-03,-0.047952228055129914,-0.007652840961734795,-0.0017874248609406165,-0.5353223831118907
2017-08-04,-0.0200895087869892,-0.005429763050810292,-0.0019412988189010157,0.46134991376932377
2017-08-07,0.029371403116937443,-0.006076695822385962,0.002395141239713333,-0.3826056602877282
2017-08-08,-0.05010673335270986,-0.004872421477911057,-0.002163566796909842,1.6475513295167599
2017-08-09,0.04341599876756375,0.003818005726395543,-0.00020327008600773514,-0.46937395318971814
2017-08-10,-0.018504977893951304,-0.0017249264129137979,0.0005830855287102415,-0.21702726141179435
2017-08-11,-0.03638062063314364,0.0030368340670039753,-0.0004405918241865839,1.0713571590215099
2017-08-14,0.022729033384781456,0.00503183265631694,-0.002380935065945685,-0.4204089224060934
2017-08-15,-0.01374747926801265,-0.006064646436492082,0.0001979603928710488,-0.46495391557404037
2017-08-16,0.021707752137509757,-0.002497133440610046,0.0005427091030868777,0.06136606284408368
2017-08-17,0.03259157093091211,0.011006882387173228,0.0016184104793194667,-0.0838041321998511
2017-08-18,0.011333529530825677,0.005920895679282212,0.0013537222398098314,-0.4195066145993592
2017-08-21,0.01939554423040604,0.00786918810450561,-0.00010106852756470326,-0.28172762589137124
2017-08-22,-0.010795971553084281,-0.004971210746884626,5.2648606038808453e-05,-0.5909545336409356
2017-08-23,-0.03413145990874377,-0.002750261825582524,0.001228053516139536,0.09517852584140392
2017-08-24,0.00949843017928315,-0.006873671463022521,-0.0008332897421419361,-0.5468311077953557
2017-08-25,0.0010001689535843441,0.0034911261722774672,-0.0015183080700296263,0.06015130523013655
2017-08-28,0.031863898009793466,0.017628754515619495,-0.0022278055936642027,-0.4022299289844535
2017-08-29,-0.028160178003494664,-0.00667591634822203,-0.001985070944683042,-0.3522227370743261
2017-08-30,-0.0022813927001961625,0.0006695332234963661,-0.0012979575511464642,-0.39258793229030053
2017-08-31,0.006329692581276662,0.002194911483186573,-0.002512432897385871,-0.3698482411731177
2017-09-01,-0.0304934841959651,-0.0011544228522845433,0.0002013679902290937,-0.33090357526948116
2017-09-05,-0.015241744967160624,0.007947307333691568,-0.0009931183987926852,-0.35612144534236057
2017-09-06,-0.010822072864312315,-0.00037348277065877715,0.0005962350706200696,-0.2621003883113482
2017-09-07,0.12628003637763047,-0.0022891309743091385,-0.0006524013312413287,-0.35601762452228675
2017-09-08,0.0494163670324526,0.004418640951654926,-0.0008923485438521731,-0.554929897183597
2017-09-11,-0.0069373849029418675,0.008587322735821449,0.0001887198328209521,-0.5224597400590735
2017-09-12,-0.0270327128663597,-0.0034304668977176186,-0.0018353375366792096,-0.5092227079416718
2017-09-13,0.048635498415647516,-0.0012806807788403717,-0.0023329441776377344,-0.35115806914521236
2017-09-14,0.015873958314709734,-0.0032757130362736798,-0.0009571207109404546,-0.4769982533335388
2017-09-15,-0.01331416813312027,-0.006870955543392654,-0.00011808336596249262,-0.2668478100786315
2017-09-18,-0.04942492436872586,-0.0051454985977137414,-0.0013263322991619775,-0.1391284084101721
2017-09-19,0.003088189487249119,-0.004913258869114444,-0.001870911144788179,-0.5136279619290623
2017-09-20,-0.040619952475455745,-0.003986296665554006,-0.0016762463171631063,-0.1927924888757759
2017-09-21,-0.021475236526437104,-0.003803287423168875,0.0018732459627474774,-0.20076006663085066
2017-09-22,-0.036481563985201956,-0.0007113379593723564,-0.001188337384862664,-0.23405375204518547
2017-09-25,0.05367093184024915,0.003952080607186676,0.004732717210009113,0.2533119125326331
2017-09-26,0.041212042196117,-0.0018508291660499466,-0.001464648536754948,-0.14054505817065385
2017-09-27,-0.03125933543946799,0.006861709139572526,0.0011543617814717057,-0.3396333402183444
2017-09-28,-0.006626133459815527,-0.006890816252418005,-0.0018441858783773183,-0.485036642856335
2017-09-29,-0.031605881892685046,-0.004663730865127976,0.0009241787096553243,-0.28945784212982906
2017-10-02,-0.018736415130708676,-0.005629903651422624,-0.001862683830178871,-0.37832602869409676
2017-10-03,0.1233148590123924,-0.003629616247146255,0.005131606891765366,-0.4581583500947638
2017-10-04,0.0083306491399766,-0.003180052861713522,-0.0013387684462306045,-0.3968456529581886
2017-10-05,9.983182141141094e-05,0.0002646624853113993,-0.0012679418843227666,-0.09284013345651024
2017-10-06,-0.038344122118951426,0.001697932378718378,0.00011185329442299641,-0.10427260302730484
2017-10-09,0.03351982423639505,0.0054442295040728365,0.0027354277637893776,-0.08386091453108048
2017-10-10,0.011823112465690011,-0.00019659325501696117,0.002592389267407725,-0.3674833449242264
2017-10-11,0.0146262675264824,-0.0009761279380535131,-0.0014015181361734276,-0.42272001800461756
2017-10-12,-0.03219108985223001,-0.0008519527832614903,-0.0009630901678144894,-0.19592174350800737
2017-10-13,0.047146152726598875,-0.002384404024438589,7.534567518929288e-05,0.09943672897044831
2017-10-16,0.033123326026201064,-0.0005866090445945968,-0.0003968831983911693,0.3829927099340626
2017-10-17,-0.005008647275414027,-0.0010337850112841032,-0.00047894854972186187,-0.37361459996088614
2017-10-18,-0.03207244299218921,0.0017734584240704065,-0.0017968293109076776,0.7103594478687875
2017-10-19,-0.04666155299822155,-0.002032468093779065,-0.0009128973119904589,-0.2711203650179759
2017-10-20,-0.03797042848377133,-0.001193600398849217,-0.0006954548901169564,0.5216262966269402
2017-10-23,-0.039859828496145014,0.0027693945998560586,0.0021669976293644927,-0.03674806392849995
2017-10-24,-0.025218562124615863,-0.0034171923431845926,-0.0008218430989525411,0.40365236680241107
2017-10-25,-0.05002675310533115,0.0036240478402848834,-0.0002539551038410962,0.07878773787034893
2017-10-26,0.028788050845093203,0.00022488191233317026,0.0018484192764139926,-0.40053515200565304
2017-10-27,0.12408302122639372,-0.0014189360376043092,0.0028347447240825527,0.3456759963549161
2017-10-30,-0.024640906209456182,0.002763479429147791,0.002570115410387997,0.48553119930897226
2017-10-31,-0.04844258196171757,-0.004756279282780007,-0.002139065074056406,0.21127732617255382
2017-11-01,-0.042204467798893947,-0.0018753454746633215,-0.0004932399250972873,-0.28930230912008165
2017-11-02,-0.015942305126160194,3.557084697957683e-05,-0.00215538108684411,-0.33074242136581916
2017-11-03,0.03584314003487806,-0.004718083122828934,3.545345399572603e-05,-0.19736546186147894
2017-11-06,0.017018435840403277,0.002648407070530986,0.003809269722646617,0.19530928190358327
2017-11-07,0.004528125166931502,-0.0026794603248587196,0.0038730017667037743,-0.37091817439822306
2017-11-08,-0.028132077946900418,-0.0035046636341988504,0.0021777405692042714,0.22633881327847946
2017-11-09,-0.007463303702243424,-0.004873533569497197,0.0015049763551549422,0.7017019600127171
2017-11-10,0.0270623382606218,0.005120083772076313,0.002593760242251231,0.9494973648364207
2017-11-13,0.06412780838766882,-0.0065592507945969585,-0.0016330965630407086,0.44335743785339976
2017-11-14,0.0004980893829647365,-0.001304030499520361,0.0014720937294860615,-0.358211134707912
2017-11-15,-0.01631723778254477,-0.0035129508926048172,-4.4220225714155794e-05,-0.13650286239937134
2017-11-16,0.02220733168254477,0.004225537677019579,0.0027667402219581074,0.7870277191017463
2017-11-17,0.04363167525353941,-0.0012148337421439932,0.00010719253147755447,1.3740642032834176
2017-11-20,0.08533738780127605,0.0005495969157853862,0.0002686613299119752,0.47651996581485273
2017-11-21,0.00182295958347821,0.007788395370155911,-0.0012161940984525895,0.6819803975494333
2017-11-22,0.018734946947558086,0.00018553944691363875,0.00039254225451777536,0.8098647207784573
2017-11-24,0.11338950250998885,0.001404630327165418,-0.0009503053640634478,0.5642745553327317
2017-11-27,0.047934429477821665,0.006858231019712625,-0.0016766688941931979,1.036285038089786
2017-11-28,-0.0450948333149576,-0.0017243994803735508,-0.0005818841820814318,-0.14981695722399221
2017-11-29,0.025850504237603652,-0.00359771934002531,0.0033489285906990436,-0.47601738777713876
2017-11-30,-0.03054151560972113,0.0033381881913365765,0.0011124158321951113,-0.08769233693863755
2017-12-01,-0.02923627782112038,-0.002917863194192371,-0.000787171335898795,-0.2477284737499249
2017-12-04,-0.013895502058462532,-0.004219319736194115,0.001186637308655928,-0.09641499387833374
2017-12-05,0.07243928994311571,-0.005871546549772419,-0.0018186124657811528,-0.10947912542563351
2017-12-06,-0.04427479977539779,0.009816019139208463,0.00026410218858233074,0.0709836230789258
2017-12-07,-0.055775045950312095,-0.001664664446159848,0.0014610713577003463,0.9043284861497484
2017-12-08,0.01849662374932293,0.012441593707206074,-0.0023079011703113755,0.20490372198934273
2017-12-11,0.029370192254133596,0.006876769674973626,-0.0016520547675310507,-0.3671650416318126
2017-12-12,-0.051190632715125826,0.000565591319469007,0.0011277905098988341,-0.06519761766817425
2017-12-13,0.13406357086144643,0.008426647002455311,0.001085268036332391,0.4907510870844454
2017-12-14,-0.0018895496070775821,0.005299682480760342,-0.0006219863475906228,0.0667606363116555
2017-12-15,-0.011616698405047162,-0.006550444963740328,-0.0006146088389159686,-0.18302909772588763
2017-12-18,0.1068496214342004,0.006254636450526154,0.00023182672238560462,1.5548518245802214
2017-12-19,-0.02906564269795874,0.007024097819543717,-0.0020859854232810914,0.020056666325296655
2017-12-20,-0.013752449173956028,-0.0008443923378080711,-0.002040799422377491,0.725173483668576
2017-12-21,-0.026913896426834085,0.007962526467487073,0.0015417015472568,-0.5481136915359873
2017-12-22,0.026229605469994057,0.0033613816015874353,-0.0022809764060090615,-0.4813327775006719
2017-12-26,-0.05475034278051642,0.003605815963101596,0.0020815707951429194,-0.33768984767076443
2017-12-27,-0.05710526802948304,0.011456445199049292,-0.0009624820739968355,0.09129148671752524
2017-12-28,0.036378757728861344,-0.005006294016534635,-0.0005158601226644458,-0.36387141874034806
2017-12-29,-0.03856730600898502,0.0012980527427102076,-0.0009668879638017445,-0.3800541202293949
2018-01-02,0.04806622748040707,0.00885526460585423,0.003190490102602811,0.7580816902106201
2018-01-03,-0.06240388038547747,-0.00757364869002428,-0.00022878257398746755,1.5553661224825706
2018-01-04,-0.03038914425401235,-0.005987213011455693,-0.001259272599128673,-0.5253779665578278
2018-01-05,0.004894047302188628,0.0017193599297565278,7.536377995394273e-05,-0.17015282883401603
2018-01-08,-0.03688643679399925,-0.007487895531359429,-0.0017046508071504125,-0.4233170759531257
2018-01-09,-0.03437101245483655,-0.0020483168247002427,-0.0006653144449390215,-0.45833829568118084
2018-01-10,-0.03006924140969648,0.0004376352254225191,-0.0023093827708699673,-0.4420554856231333
2018-01-11,0.005410484406475896,-0.0035622810150415405,0.0022252027360137702,-0.41539928227456846
2018-01-12,-0.03879221057695142,0.0014993886762263396,-0.001967111725237898,0.25972258704445955
2018-01-16,-0.00705888116066867,0.0034812538370797134,-0.0017073206747878563,-0.32720457801536007
2018-01-17,-0.033948308434153716,2.008224530282483e-05,0.0010614077114345882,0.5660461792629076
2018-01-18,0.014112766729469584,-0.0010338264153336503,-0.002125745784442714,1.0694026837018984
2018-01-19,-0.03909807428962989,-0.005210688092429556,-8.390006687030906e-05,-0.574577153402268
2018-01-22,-0.05325650717290624,-0.005758799747442946,-0.001677296555008794,-0.3011474646033313
2018-01-23,0.027524195249861216,-0.006858894830949832,0.0010425895300495026,-0.47713777961333587
2018-01-24,-0.028683544502197157,0.0035159176448653425,0.0019318051170925845,-0.03369964021505889
2018-01-25,-0.012998991295452811,-0.004217602860542499,-0.0010892148746080147,-0.5242817007045706
2018-01-26,0.004400744786254597,0.004326141459221993,-0.0012357265576983148,-0.3411595398934099
2018-01-29,0.014141650159440402,0.002572439767745974,0.0023309691578794634,-0.0595169209213381
2018-01-30,-0.01079941098366781,0.002818970786226096,-0.002083808672684707,-0.03459068778042374
2018-01-31,-0.017800391914762743,0.0006516126572699036,-0.00153409589964024,-0.3983078097287284
2018-02-01,-0.04105299022306639,0.0027707499164882714,-0.0018825746262002745,-0.20597524203954354
2018-02-02,0.011561804571906364,0.0039543988818778915,0.0026799348209304227,0.3459730502471849
2018-02-05,-0.0015906956355686587,0.010591436325312767,0.002288950354039364,0.1898706084039704
2018-02-06,0.010321034768243656,0.0011041156173197772,0.001834197292483355,-0.3133729523531356
2018-02-07,-0.05207760424952043,0.0017745522352230652,0.0015495964018820477,-0.06632622062143564
2018-02-08,0.027399238932361365,0.001894055883246201,0.002275573832865558,0.27394222756166325
2018-02-09,-0.05452534649355512,-0.003324246988292758,-3.9510174553280846e-05,-0.48166294890563566
2018-02-12,-0.017854193236490602,-0.00595419168942063,0.0002552285692899495,-0.13561477525587423
2018-02-13,0.030168283045544392,-0.005790017785837126,-0.0008449611027924612,-0.12354527944243984
2018-02-14,0.050024605900708646,0.00206935761515702,0.0009711747388423604,-0.1922510243612956
2018-02-15,0.037626224978714935,-5.4526937213115335e-05,-0.0007416812017055176,1.1798119612537514
2018-02-16,0.01150170325853568,-0.007446083028963749,-0.002220570050858881,-0.10787766556905584
2018-02-20,-0.04675945263055373,-0.001447098668412071,-0.000948221104717609,0.5495524618008002
2018-02-21,-0.04348755529201257,-0.0004262701825940654,-0.002230515885564058,0.025831687395181956
2018-02-22,0.06225171554275743,0.007398218106186747,0.00036610268598273176,0.842836641378104
2018-02-23,0.05086126458986911,-0.0060890944309998345,0.0003761491911891753,-0.2064759478590158
2018-02-26,-0.019404656661089034,-0.00547522606002407,-0.0005988113130769546,0.6041312622456905
2018-02-27,0.08038973173679279,0.004941517740325654,0.0030954340994234913,4.291246204837073
2018-02-28,0.0036941748854267486,0.00021619923528790145,0.001164344809992726,0.6355265501475067
2018-03-01,0.01271170853597462,-0.005467276338001696,-0.0022999157130174767,-0.0764222089055963
2018-03-02,-0.02219019146508126,-0.007233399213349633,-0.00155500367834121,-0.3828127365525829
2018-03-05,-0.04195219223005288,-0.006376126052811776,-0.0003287966925591711,-0.3518528082854646
2018-03-06,-0.05349564229268132,-0.0028324033183117995,-0.000810905248107396,2.2890756624272166
2018-03-07,-0.0526795751109985,-0.005471473637513697,0.001412981772338147,2.2737690346444572
2018-03-08,-0.0048087068860152155,-0.0011699618304008184,0.0010443241044581519,0.6022612522728581
2018-03-09,0.07017385851882474,-0.001527041138820808,0.0030146234469138463,0.24947967782935856
2018-03-12,-0.031380321952622144,-0.004018352073318881,-0.0006527773503005932,-0.3200094589355408
2018-03-13,-0.016566389392194705,-0.003959965471151544,0.00035389727862350945,0.6627233684664533
2018-03-14,-0.030160834565261748,-0.003421087590822775,-0.0020391621952405006,-0.08353389077994207
2018-03-15,0.024505114353401296,0.007947666270306143,0.00440998427887203,0.052961667620218394
2018-03-16,0.024879838480994346,0.0012496038962232464,-0.002031627688725067,-0.40457043450754127
2018-03-19,0.07864698263255483,0.0017333920193562035,0.001323827665408783,0.6161934261198384
2018-03-20,0.013972118348679789,-0.002513475981978138,-0.0002859621920768913,-0.4266253027965546
2018-03-21,0.05109509658357778,0.002538114325473262,0.003322871262507125,0.6521574584659128
2018-03-22,0.1427635863088529,-0.00011144457576852431,0.003068570538961612,0.4411028048226805
2018-03-23,-0.005228267920884438,0.0033974258421952314,-0.0022660494466301565,-0.2652586821649391
2018-03-26,0.0632753985780408,0.011468458494225441,0.002277137975566627,1.0216033106514326
2018-03-27,-0.014144207967017123,0.0015986837552047293,0.003658664904459408,-0.08990355072706123
2018-03-28,-0.025518544659686383,-0.0003937283466230776,-0.0011991323459503353,-0.4124159851499365
2018-03-29,0.10011694799963626,0.013349458333275731,0.003714529250080199,0.7489159023905645
2018-04-02,-0.009491371557475852,0.008751933935554818,0.001882751648602572,0.08161676062800012
2018-04-03,-0.03621715955656458,0.003241146803918713,-0.0001156556925320663,1.3485388038963153
2018-04-04,-0.0010106419410549985,0.0021528155153846783,-0.0025441452872315296,-0.3733412660219091
2018-04-05,-0.030647623146261828,-0.007025585184525394,-0.001535795792714357,-0.3435417789155041
2018-04-06,0.0018501774118309087,-0.003210890626370886,-0.00034390286419687545,-0.47068485623759126
2018-04-09,-0.03877048736995273,-0.004748120689366591,0.004291368147311441,-0.25029328466023354
2018-04-10,0.012027153120446546,-0.00113139610754901,0.0013173187958606153,-0.30742178299620054
2018-04-11,0.008569703496284276,-0.005747537818572988,0.0009674433886428889,0.01238162048925427
2018-04-12,0.03274206901962809,-0.0029395180061686163,-0.0013550251269511353,-0.5610021129831618
2018-04-13,-0.05666528804413931,0.0007138273131939701,0.0022849490813323403,-0.4569928824442513
2018-04-16,-0.002713220058998439,-0.004547231144121232,4.0060457124039826e-05,-0.5383969788079003
2018-04-17,-0.03800590765184799,-0.0018564684107582657,0.0028184087726084396,-0.5274999167268716
2018-04-18,0.1063404063649474,-0.006686189352469812,0.0035688980203458912,-0.17174837329860657
2018-04-19,-0.04552737881267979,0.006198228273855286,-0.00156665642924627,-0.20524926303151078
2018-04-20,-0.04828122362350608,-0.004786094398304605,-0.0004320925363658824,-0.2865838248095506
2018-04-23,0.049103929660102054,0.0054644007494460516,0.0004266074022845807,0.1056151788333805
2018-04-24,-0.046341020638209024,-0.005186912177458928,-0.0018189291434034037,-0.5913212605926069
2018-04-25,-0.017684256107086294,-0.0063871623870444955,-0.00131000300729888,-0.4424273789081561
2018-04-26,0.03818394050687632,-0.00406987580659213,0.003011646680011043,-0.3480888312592436
2018-04-27,-0.057220274240264914,0.0021627084447490915,-0.0018353202928142,-0.30668523325805097
2018-04-30,0.03291887858836978,-0.005554018262965958,0.003535668877632095,-0.22384558339077124
2018-05-01,-0.027688224378124238,0.0021231476695096935,0.0003211637416493568,-0.5437905911433527
2018-05-02,-0.027602095309009648,0.0014197663932591783,0.00047538560900921387,-0.46112972776003747
2018-05-03,-0.020804767256737435,0.000257650893094371,-0.0014967212754643873,-0.16835991964007446
2018-05-04,0.004839794500870041,0.0014368162954325075,-0.00286872651677451,-0.42658833547869257
2018-05-07,-0.04048405133409713,0.004059887907277794,0.0016089989314814412,-0.42971220467486837
2018-05-08,-0.003411386059167787,-0.006056716844087889,-0.0029079290160707767,-0.1614961878763392
2018-05-09,-0.004887494137978524,-0.003442203354406877,-0.00121514165457227,-0.4370370187462094
2018-05-10,0.07664076953319608,0.0038556552995609025,0.0019099204033977298,-0.38442894901388547
2018-05-11,-0.023748993278742418,0.0013228116048060196,0.0006720556191463021,-0.3460426030986033
2018-05-14,-0.02248711850145932,0.006320455798459591,-0.00147723060373253,-0.13320795599764285
2018-05-15,0.021424380743415426,-0.0013050101604990137,-0.0010654197674896495,-0.1099465200910718
2018-05-16,-0.0157957150058705,-0.0022881694120611413,-0.0008310948287146075,0.09964694683434362
2018-05-17,-0.0038785820467100965,0.0023715012963856107,0.0015223067791442922,0.4911279983304462
2018-05-18,-0.03536255424329712,0.0009179322503666263,-0.0008537700602916027,-0.432307338185989
2018-05-21,-0.012753104983517718,-0.004375445316171647,-0.0026085694717288776,-0.29123085898179024
2018-05-22,0.015242180816589417,0.007118830739469894,0.0007365922444432404,-0.1740266604080282
2018-05-23,-0.034538542913384714,0.0010736967880845298,-0.00026665103042005755,-0.28686719846588105
2018-05-24,0.009439538034565735,0.003495747205161513,-0.001280458268806039,0.09457657028226349
2018-05-25,-0.05180625162585763,-0.005934889118897438,-2.054085388928966e-05,-0.2710177873777141
2018-05-29,0.018136730607143416,0.006666536645253952,0.0011443433561153852,-0.5961673518763989
2018-05-30,-0.05124038859669633,0.0001954867928066603,-0.001967767161765151,0.1660371893365957
